person_name,time_us,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,947500,947.500,1968,,
unknown,950000,950.000,2109,,
unknown,952500,952.500,2023,,
unknown,955000,955.000,1909,,
unknown,957500,957.500,1830,,
unknown,960000,960.000,1698,,
unknown,962500,962.500,1592,,
unknown,965000,965.000,1699,,
unknown,967500,967.500,1969,,
unknown,970000,970.000,2103,,
unknown,972500,972.500,2015,,
unknown,975000,975.000,1903,,
unknown,977500,977.500,1824,,
unknown,980000,980.000,1688,,
unknown,982500,982.500,1586,,
unknown,985000,985.000,1696,,
unknown,987500,987.500,1975,,
unknown,990000,990.000,2111,,
unknown,992500,992.500,2023,,
unknown,995000,995.000,1907,,
unknown,997500,997.500,1830,,
unknown,1000000,1000.000,1691,,
unknown,1002500,1002.500,1596,,
unknown,1005000,1005.000,1710,,
unknown,1007500,1007.500,1991,,
unknown,1010000,1010.000,2114,,
unknown,1012500,1012.500,2019,,
unknown,1015000,1015.000,1902,,
unknown,1017500,1017.500,1823,,
unknown,1020000,1020.000,1680,,
unknown,1022500,1022.500,1584,,
unknown,1025000,1025.000,1700,,
unknown,1027500,1027.500,1983,,
unknown,1030000,1030.000,2105,,
unknown,1032500,1032.500,2013,,
unknown,1035000,1035.000,1897,,
unknown,1037500,1037.500,1813,,
unknown,1040000,1040.000,1666,,
unknown,1042500,1042.500,1571,,
unknown,1045000,1045.000,1684,,
unknown,1047500,1047.500,1966,,
unknown,1050000,1050.000,2083,,
unknown,1052500,1052.500,1988,,
unknown,1055000,1055.000,1873,,
unknown,1057500,1057.500,1797,,
unknown,1060000,1060.000,1652,,
unknown,1062500,1062.500,1568,,
unknown,1065000,1065.000,1693,,
unknown,1067500,1067.500,1980,,
unknown,1070000,1070.000,2099,,
unknown,1072500,1072.500,2009,,
unknown,1075000,1075.000,1902,,
unknown,1077500,1077.500,1834,,
unknown,1080000,1080.000,1688,,
unknown,1082500,1082.500,1602,,
unknown,1085000,1085.000,1719,,
unknown,1087500,1087.500,1996,,
unknown,1090000,1090.000,2099,,
unknown,1092500,1092.500,2004,,
unknown,1095000,1095.000,1904,,
unknown,1097500,1097.500,1843,,
unknown,1100000,1100.000,1710,,
unknown,1102500,1102.500,1637,,
unknown,1105000,1105.000,1773,,
unknown,1107500,1107.500,2064,,
unknown,1110000,1110.000,2161,,
unknown,1112500,1112.500,2074,,
unknown,1115000,1115.000,1962,,
unknown,1117500,1117.500,1887,,
unknown,1120000,1120.000,1732,,
unknown,1122500,1122.500,1643,,
unknown,1125000,1125.000,1756,,
unknown,1127500,1127.500,2012,,
unknown,1130000,1130.000,2084,,
unknown,1132500,1132.500,1957,,
unknown,1135000,1135.000,1819,,
unknown,1137500,1137.500,1726,,
unknown,1140000,1140.000,1565,,
unknown,1142500,1142.500,1483,,
unknown,1145000,1145.000,1624,,
unknown,1147500,1147.500,1913,,
unknown,1150000,1150.000,2005,,
unknown,1152500,1152.500,1909,,
unknown,1155000,1155.000,1795,,
unknown,1157500,1157.500,1718,,
unknown,1160000,1160.000,1565,,
unknown,1162500,1162.500,1489,,
unknown,1165000,1165.000,1636,,
unknown,1167500,1167.500,1921,,
unknown,1170000,1170.000,2004,,
unknown,1172500,1172.500,1911,,
unknown,1175000,1175.000,1806,,
unknown,1177500,1177.500,1734,,
unknown,1180000,1180.000,1579,,
unknown,1182500,1182.500,1502,,
unknown,1185000,1185.000,1648,,
unknown,1187500,1187.500,1931,,
unknown,1190000,1190.000,2011,,
unknown,1192500,1192.500,1915,,
unknown,1195000,1195.000,1807,,
unknown,1197500,1197.500,1741,,
unknown,1200000,1200.000,1584,,
unknown,1202500,1202.500,1515,,
unknown,1205000,1205.000,1665,,
unknown,1207500,1207.500,1951,,
unknown,1210000,1210.000,2029,,
unknown,1212500,1212.500,1924,,
unknown,1215000,1215.000,1804,,
unknown,1217500,1217.500,1716,,
unknown,1220000,1220.000,1535,,
unknown,1222500,1222.500,1483,,
unknown,1225000,1225.000,1649,,
unknown,1227500,1227.500,1967,,
unknown,1230000,1230.000,2098,,
unknown,1232500,1232.500,2076,,
unknown,1235000,1235.000,2070,,
unknown,1237500,1237.500,2108,,
unknown,1240000,1240.000,2030,,
unknown,1242500,1242.500,2028,,
unknown,1245000,1245.000,2190,,
unknown,1247500,1247.500,2438,,
unknown,1250000,1250.000,2423,,
unknown,1252500,1252.500,2226,,
unknown,1255000,1255.000,2029,,
unknown,1257500,1257.500,1904,,
unknown,1260000,1260.000,1689,,
unknown,1262500,1262.500,1535,,
unknown,1265000,1265.000,1535,,
unknown,1267500,1267.500,1649,,
unknown,1270000,1270.000,1540,,
unknown,1272500,1272.500,1338,,
unknown,1275000,1275.000,1222,,
unknown,1277500,1277.500,1235,,
unknown,1280000,1280.000,1217,,
unknown,1282500,1282.500,1328,,
unknown,1285000,1285.000,1637,,
unknown,1287500,1287.500,2024,,
unknown,1290000,1290.000,2151,,
unknown,1292500,1292.500,2074,,
unknown,1295000,1295.000,1962,,
unknown,1297500,1297.500,1873,,
unknown,1300000,1300.000,1687,,
unknown,1302500,1302.500,1619,,
unknown,1305000,1305.000,1769,,
unknown,1307500,1307.500,2047,,
unknown,1310000,1310.000,2105,,
unknown,1312500,1312.500,2001,,
unknown,1315000,1315.000,1894,,
unknown,1317500,1317.500,1820,,
unknown,1320000,1320.000,1655,,
unknown,1322500,1322.500,1609,,
unknown,1325000,1325.000,1771,,
unknown,1327500,1327.500,2060,,
unknown,1330000,1330.000,2108,,
unknown,1332500,1332.500,2001,,
unknown,1335000,1335.000,1889,,
unknown,1337500,1337.500,1816,,
unknown,1340000,1340.000,1652,,
unknown,1342500,1342.500,1613,,
unknown,1345000,1345.000,1780,,
unknown,1347500,1347.500,2071,,
unknown,1350000,1350.000,2118,,
unknown,1352500,1352.500,2009,,
unknown,1355000,1355.000,1904,,
unknown,1357500,1357.500,1835,,
unknown,1360000,1360.000,1665,,
unknown,1362500,1362.500,1631,,
unknown,1365000,1365.000,1803,,
unknown,1367500,1367.500,2093,,
unknown,1370000,1370.000,2135,,
unknown,1372500,1372.500,2029,,
unknown,1375000,1375.000,1921,,
unknown,1377500,1377.500,1848,,
unknown,1380000,1380.000,1677,,
unknown,1382500,1382.500,1639,,
unknown,1385000,1385.000,1811,,
unknown,1387500,1387.500,2097,,
unknown,1390000,1390.000,2131,,
unknown,1392500,1392.500,2025,,
unknown,1395000,1395.000,1920,,
unknown,1397500,1397.500,1847,,
unknown,1400000,1400.000,1680,,
unknown,1402500,1402.500,1647,,
unknown,1405000,1405.000,1815,,
unknown,1407500,1407.500,2096,,
unknown,1410000,1410.000,2125,,
unknown,1412500,1412.500,2008,,
unknown,1415000,1415.000,1902,,
unknown,1417500,1417.500,1821,,
unknown,1420000,1420.000,1644,,
unknown,1422500,1422.500,1603,,
unknown,1425000,1425.000,1773,,
unknown,1427500,1427.500,2041,,
unknown,1430000,1430.000,2063,,
unknown,1432500,1432.500,1943,,
unknown,1435000,1435.000,1831,,
unknown,1437500,1437.500,1749,,
unknown,1440000,1440.000,1568,,
unknown,1442500,1442.500,1529,,
unknown,1445000,1445.000,1708,,
unknown,1447500,1447.500,1978,,
unknown,1450000,1450.000,1999,,
unknown,1452500,1452.500,1885,,
