person_name,time_us,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,1410000,1410.000,,24203,28488
unknown,1412500,1412.500,,24190,28500
unknown,1415000,1415.000,,24201,28491
unknown,1417500,1417.500,,24207,28503
unknown,1420000,1420.000,,24203,28502
unknown,1422500,1422.500,,24204,28502
unknown,1425000,1425.000,,24205,28509
unknown,1427500,1427.500,,24205,28507
unknown,1430000,1430.000,,24206,28500
unknown,1432500,1432.500,,24201,28515
unknown,1435000,1435.000,,24206,28515
unknown,1437500,1437.500,,24205,28514
unknown,1440000,1440.000,,24203,28513
unknown,1442500,1442.500,,24227,28523
unknown,1445000,1445.000,,24214,28521
unknown,1447500,1447.500,,24210,28524
unknown,1450000,1450.000,,24206,28516
unknown,1452500,1452.500,,24214,28531
unknown,1455000,1455.000,,24213,28524
unknown,1457500,1457.500,,24214,28522
unknown,1460000,1460.000,,24203,28508
unknown,1462500,1462.500,,24203,28535
unknown,1465000,1465.000,,24217,28529
unknown,1467500,1467.500,,24213,28526
unknown,1470000,1470.000,,24208,28517
unknown,1472500,1472.500,,24210,28528
unknown,1475000,1475.000,,24210,28527
unknown,1477500,1477.500,,24214,28521
unknown,1480000,1480.000,,24201,28508
unknown,1482500,1482.500,,24199,28524
unknown,1485000,1485.000,,24205,28519
unknown,1487500,1487.500,,24210,28519
unknown,1490000,1490.000,,24205,28505
unknown,1492500,1492.500,,24209,28520
unknown,1495000,1495.000,,24212,28517
unknown,1497500,1497.500,,24213,28514
unknown,1500000,1500.000,,24202,28503
unknown,1502500,1502.500,,24220,28524
unknown,1505000,1505.000,,24206,28513
unknown,1507500,1507.500,,24208,28514
unknown,1510000,1510.000,,24205,28510
unknown,1512500,1512.500,,24212,28519
unknown,1515000,1515.000,,24207,28514
unknown,1517500,1517.500,,24207,28509
unknown,1520000,1520.000,,24205,28502
unknown,1522500,1522.500,,24217,28514
unknown,1525000,1525.000,,24209,28506
unknown,1527500,1527.500,,24205,28505
unknown,1530000,1530.000,,24200,28506
unknown,1532500,1532.500,,24209,28506
unknown,1535000,1535.000,,24203,28506
unknown,1537500,1537.500,,24207,28506
unknown,1540000,1540.000,,24203,28496
unknown,1542500,1542.500,,24205,28500
unknown,1545000,1545.000,,24202,28496
unknown,1547500,1547.500,,24201,28493
unknown,1550000,1550.000,,24197,28487
unknown,1552500,1552.500,,24208,28491
unknown,1555000,1555.000,,24198,28493
unknown,1557500,1557.500,,24205,28494
unknown,1560000,1560.000,,24198,28477
unknown,1562500,1562.500,,24204,28486
unknown,1565000,1565.000,,24194,28484
unknown,1567500,1567.500,,24192,28479
unknown,1570000,1570.000,,24191,28468
unknown,1572500,1572.500,,24202,28483
unknown,1575000,1575.000,,24198,28480
unknown,1577500,1577.500,,24192,28473
unknown,1580000,1580.000,,24191,28471
unknown,1582500,1582.500,,24198,28482
unknown,1585000,1585.000,,24194,28481
unknown,1587500,1587.500,,24194,28480
unknown,1590000,1590.000,,24188,28468
unknown,1592500,1592.500,,24198,28482
unknown,1595000,1595.000,,24187,28483
unknown,1597500,1597.500,,24191,28483
unknown,1600000,1600.000,,24205,28502
unknown,1602500,1602.500,,24185,28475
unknown,1605000,1605.000,,24187,28480
unknown,1607500,1607.500,,24184,28478
unknown,1610000,1610.000,,24190,28475
unknown,1612500,1612.500,,24190,28482
unknown,1615000,1615.000,,24192,28487
unknown,1617500,1617.500,,24191,28481
unknown,1620000,1620.000,,24187,28481
unknown,1622500,1622.500,,24192,28490
unknown,1625000,1625.000,,24189,28494
unknown,1627500,1627.500,,24186,28502
unknown,1630000,1630.000,,24192,28491
unknown,1632500,1632.500,,24203,28506
unknown,1635000,1635.000,,24193,28504
unknown,1637500,1637.500,,24194,28507
unknown,1640000,1640.000,,24190,28492
unknown,1642500,1642.500,,24197,28506
unknown,1645000,1645.000,,24200,28512
unknown,1647500,1647.500,,24194,28513
unknown,1650000,1650.000,,24194,28504
unknown,1652500,1652.500,,24206,28517
unknown,1655000,1655.000,,24199,28521
unknown,1657500,1657.500,,24198,28522
unknown,1660000,1660.000,,24201,28525
unknown,1662500,1662.500,,24200,28539
unknown,1665000,1665.000,,24205,28534
unknown,1667500,1667.500,,24203,28543
unknown,1670000,1670.000,,24199,28530
unknown,1672500,1672.500,,24212,28537
unknown,1675000,1675.000,,24208,28542
unknown,1677500,1677.500,,24208,28544
unknown,1680000,1680.000,,24202,28547
unknown,1682500,1682.500,,24209,28548
unknown,1685000,1685.000,,24213,28554
unknown,1687500,1687.500,,24211,28553
unknown,1690000,1690.000,,24199,28550
unknown,1692500,1692.500,,24219,28557
unknown,1695000,1695.000,,24206,28558
unknown,1697500,1697.500,,24209,28554
unknown,1700000,1700.000,,24206,28558
unknown,1702500,1702.500,,24217,28565
unknown,1705000,1705.000,,24214,28569
unknown,1707500,1707.500,,24217,28572
unknown,1710000,1710.000,,24204,28561
unknown,1712500,1712.500,,24214,28581
unknown,1715000,1715.000,,24215,28574
unknown,1717500,1717.500,,24217,28569
unknown,1720000,1720.000,,24207,28567
unknown,1722500,1722.500,,24220,28584
unknown,1725000,1725.000,,24223,28581
unknown,1727500,1727.500,,24214,28584
unknown,1730000,1730.000,,24194,28504
unknown,1732500,1732.500,,24227,28589
unknown,1735000,1735.000,,24217,28585
unknown,1737500,1737.500,,24218,28577
unknown,1740000,1740.000,,24207,28592
unknown,1742500,1742.500,,24222,28590
unknown,1745000,1745.000,,24219,28591
unknown,1747500,1747.500,,24224,28592
unknown,1750000,1750.000,,24219,28594
unknown,1752500,1752.500,,24226,28591
unknown,1755000,1755.000,,24225,28601
unknown,1757500,1757.500,,24225,28588
unknown,1760000,1760.000,,24221,28590
unknown,1762500,1762.500,,24224,28600
unknown,1765000,1765.000,,24220,28598
unknown,1767500,1767.500,,24224,28599
unknown,1770000,1770.000,,24218,28587
unknown,1772500,1772.500,,24225,28603
unknown,1775000,1775.000,,24227,28604
unknown,1777500,1777.500,,24227,28603
unknown,1780000,1780.000,,24221,28606
unknown,1782500,1782.500,,24226,28611
unknown,1785000,1785.000,,24228,28607
unknown,1787500,1787.500,,24224,28609
unknown,1790000,1790.000,,24227,28608
unknown,1792500,1792.500,,24227,28614
unknown,1795000,1795.000,,24223,28613
unknown,1797500,1797.500,,24226,28605
unknown,1800000,1800.000,,24220,28608
unknown,1802500,1802.500,,24225,28599
unknown,1805000,1805.000,,24226,28579
unknown,1807500,1807.500,,24215,28564
unknown,1810000,1810.000,,24208,28563
unknown,1812500,1812.500,,24210,28542
unknown,1815000,1815.000,,24197,28525
unknown,1817500,1817.500,,24195,28501
unknown,1820000,1820.000,,24174,28490
unknown,1822500,1822.500,,24187,28470
unknown,1825000,1825.000,,24177,28452
unknown,1827500,1827.500,,24175,28448
